current_price,competitor_price,recommended_price,action,confidence,positioning
50.24,51.07,50.24,hold,0.999,Competitive
57.25,53.29,52.67,decrease,1.0,Competitive
39.98,36.94,39.98,hold,1.0,Competitive
62.97,62.75,57.93,decrease,1.0,Competitive
52.16,54.07,52.16,hold,0.999,Competitive
38.41,35.74,35.34,decrease,1.0,Competitive
25.35,26.52,25.35,hold,0.999,Competitive
96.84,99.89,96.84,hold,0.999,Competitive
31.13,32.77,31.13,hold,0.999,Competitive
89.49,90.47,89.49,hold,1.0,Competitive
55.88,55.41,55.88,hold,1.0,Competitive
69.96,69.77,64.36,decrease,1.0,Competitive
46.45,45.4,42.73,decrease,1.0,Competitive
54.73,53.93,50.35,decrease,1.0,Competitive
80.37,79.45,73.94,decrease,1.0,Competitive
38.8,39.87,38.8,hold,1.0,Competitive
56.96,61.27,56.96,hold,0.999,Competitive
14.25,17.88,14.25,hold,0.998,Underpriced
88.63,84.37,81.54,decrease,1.0,Competitive
88.11,91.12,88.11,hold,1.0,Competitive
82.77,81.92,76.15,decrease,1.0,Competitive
30.35,27.62,27.92,decrease,1.0,Competitive
88.59,93.29,88.59,hold,0.999,Competitive
76.79,73.86,70.65,decrease,1.0,Competitive
14.65,17.11,14.65,hold,0.998,Underpriced
38.14,34.26,35.1,decrease,0.997,Overpriced
19.2,18.44,17.66,decrease,1.0,Competitive
43.62,48.51,43.62,hold,0.999,Underpriced
64.43,68.63,64.43,hold,0.999,Competitive
49.72,50.23,49.72,hold,0.999,Competitive
44.24,47.27,44.24,hold,0.999,Competitive
76.92,76.88,70.77,decrease,1.0,Competitive
67.73,67.33,62.31,decrease,1.0,Competitive
60.49,65.08,60.49,hold,0.999,Competitive
69.46,73.27,69.46,hold,1.0,Competitive
13.34,10.39,12.28,decrease,0.993,Overpriced
73.3,77.54,73.3,hold,1.0,Competitive
59.57,56.15,54.8,decrease,1.0,Competitive
24.12,20.93,22.2,decrease,0.997,Overpriced
65.66,62.25,60.41,decrease,1.0,Competitive
56.23,58.1,56.23,hold,1.0,Competitive
79.01,79.38,79.01,hold,1.0,Competitive
89.5,84.99,82.34,decrease,1.0,Competitive
15.97,15.47,14.69,decrease,1.0,Competitive
68.45,67.58,62.97,decrease,1.0,Competitive
93.41,88.74,85.94,decrease,1.0,Competitive
81.08,83.79,81.08,hold,0.999,Competitive
41.58,42.32,41.58,hold,0.999,Competitive
24.1,22.56,24.1,hold,1.0,Competitive
26.62,22.5,24.54,decrease,0.976,Overpriced
83.38,85.39,83.38,hold,0.999,Competitive
10.2,12.56,10.2,hold,0.998,Underpriced
91.53,89.54,84.21,decrease,1.0,Competitive
11.75,11.04,10.81,decrease,1.0,Competitive
92.04,91.5,84.68,decrease,1.0,Competitive
86.3,89.29,86.3,hold,0.999,Competitive
59.83,61.78,59.83,hold,0.999,Competitive
97.23,101.41,97.23,hold,0.999,Competitive
51.06,48.91,51.06,hold,1.0,Competitive
16.67,16.9,16.67,hold,0.999,Competitive
71.54,71.27,65.82,decrease,1.0,Competitive
79.87,78.22,73.48,decrease,1.0,Competitive
69.82,66.12,64.23,decrease,1.0,Competitive
22.02,23.85,22.02,hold,1.0,Competitive
27.57,24.06,25.38,decrease,0.992,Overpriced
41.13,44.62,41.13,hold,0.999,Competitive
29.95,31.45,29.95,hold,0.999,Competitive
68.37,69.1,68.37,hold,0.999,Competitive
75.76,77.04,75.76,hold,0.999,Competitive
26.75,24.78,26.75,hold,1.0,Competitive
24.49,24.42,22.53,decrease,1.0,Competitive
27.73,27.61,25.51,decrease,1.0,Competitive
88.17,91.83,88.17,hold,1.0,Competitive
33.9,31.6,31.19,decrease,1.0,Competitive
58.71,56.98,54.01,decrease,1.0,Competitive
18.19,15.07,16.73,decrease,1.0,Overpriced
29.6,27.55,27.23,decrease,1.0,Competitive
69.64,68.49,64.07,decrease,1.0,Competitive
37.83,38.7,37.83,hold,0.999,Competitive
33.89,37.54,33.89,hold,1.0,Competitive
28.28,23.95,26.02,decrease,1.0,Overpriced
32.46,28.15,29.88,decrease,0.993,Overpriced
66.01,66.64,66.01,hold,0.999,Competitive
13.3,13.27,12.24,decrease,1.0,Competitive
13.11,10.81,13.11,hold,0.994,Overpriced
25.66,25.37,23.61,decrease,1.0,Competitive
34.26,32.62,31.52,decrease,1.0,Competitive
48.34,47.83,44.47,decrease,1.0,Competitive
98.55,95.42,90.67,decrease,1.0,Competitive
16.51,21.12,16.51,hold,0.999,Underpriced
29.53,25.2,27.27,decrease,0.956,Overpriced
41.2,39.51,37.9,decrease,1.0,Competitive
96.72,100.13,96.72,hold,1.0,Competitive
82.7,82.1,82.7,hold,1.0,Competitive
84.11,88.25,84.11,hold,0.999,Competitive
37.58,36.72,34.57,decrease,1.0,Competitive
82.88,82.78,76.25,decrease,1.0,Competitive
66.59,70.36,66.59,hold,1.0,Competitive
92.64,90.65,85.23,decrease,1.0,Competitive
22.3,19.23,20.52,decrease,1.0,Overpriced
77.81,75.19,71.59,decrease,1.0,Competitive
23.42,23.69,23.42,hold,1.0,Competitive
95.61,93.59,87.96,decrease,1.0,Competitive
65.07,68.77,65.07,hold,1.0,Competitive
71.5,67.83,65.78,decrease,1.0,Competitive
91.99,93.86,91.99,hold,1.0,Competitive
52.66,55.29,52.66,hold,1.0,Competitive
47.11,45.88,43.34,decrease,1.0,Competitive
50.17,52.42,50.17,hold,1.0,Competitive
51.03,48.55,46.95,decrease,1.0,Competitive
96.19,95.6,88.49,decrease,1.0,Competitive
12.56,13.36,12.56,hold,0.999,Competitive
95.51,99.91,95.51,hold,0.999,Competitive
88.28,83.9,81.22,decrease,1.0,Competitive
31.68,27.32,29.17,decrease,0.991,Overpriced
76.82,76.71,70.67,decrease,1.0,Competitive
97.32,93.91,89.53,decrease,1.0,Competitive
37.01,42.01,37.01,hold,0.999,Underpriced
55.39,52.05,50.96,decrease,1.0,Competitive
14.75,16.21,14.75,hold,0.999,Competitive
56.26,51.85,51.76,decrease,1.0,Competitive
70.83,66.19,65.16,decrease,1.0,Competitive
92.34,93.52,92.34,hold,0.999,Competitive
14.0,9.56,11.47,decrease,0.99,Overpriced
10.39,9.49,9.56,decrease,1.0,Competitive
68.32,71.38,68.32,hold,0.999,Competitive
15.85,14.59,14.58,decrease,1.0,Competitive
90.15,92.76,90.15,hold,1.0,Competitive
68.89,64.36,63.38,decrease,1.0,Competitive
70.34,66.54,64.71,decrease,1.0,Competitive
76.35,79.75,76.35,hold,0.999,Competitive
72.55,73.11,72.55,hold,0.999,Competitive
65.66,67.3,65.66,hold,1.0,Competitive
46.49,42.51,42.77,decrease,1.0,Competitive
78.07,74.65,71.82,decrease,1.0,Competitive
75.84,72.94,69.77,decrease,1.0,Competitive
15.23,10.42,15.23,hold,0.994,Overpriced
18.01,21.54,18.01,hold,0.998,Underpriced
65.4,61.64,60.17,decrease,1.0,Competitive
29.83,25.18,27.44,decrease,1.0,Overpriced
89.2,93.29,89.2,hold,0.999,Competitive
15.46,11.32,13.58,decrease,0.994,Overpriced
15.22,18.08,15.22,hold,0.999,Underpriced
27.04,31.4,27.04,hold,1.0,Underpriced
66.08,65.69,66.08,hold,1.0,Competitive
61.88,64.36,61.88,hold,1.0,Competitive
77.37,76.69,71.18,decrease,1.0,Competitive
33.13,34.45,33.13,hold,0.999,Competitive
57.43,58.37,57.43,hold,0.999,Competitive
73.08,75.13,73.08,hold,0.999,Competitive
49.72,45.72,45.74,decrease,1.0,Competitive
17.24,15.23,17.24,hold,0.994,Overpriced
78.07,73.82,78.07,hold,1.0,Competitive
97.99,97.55,90.15,decrease,1.0,Competitive
30.66,29.21,28.21,decrease,1.0,Competitive
25.42,24.79,23.39,decrease,1.0,Competitive
37.39,41.94,37.39,hold,0.999,Underpriced
86.8,85.28,79.86,decrease,1.0,Competitive
31.26,33.47,31.26,hold,0.998,Competitive
92.88,95.82,92.88,hold,1.0,Competitive
25.6,24.99,23.55,decrease,1.0,Competitive
46.29,49.02,46.29,hold,0.999,Competitive
55.02,52.3,50.62,decrease,1.0,Competitive
53.62,50.92,49.33,decrease,1.0,Competitive
46.18,49.1,46.18,hold,1.0,Competitive
70.23,68.84,64.61,decrease,1.0,Competitive
52.95,55.08,52.95,hold,0.999,Competitive
94.75,99.2,94.75,hold,1.0,Competitive
41.71,40.85,41.71,hold,1.0,Competitive
17.34,15.31,15.96,decrease,0.994,Overpriced
32.15,36.32,32.15,hold,0.998,Underpriced
39.39,34.77,36.26,decrease,0.994,Overpriced
97.13,95.03,89.36,decrease,1.0,Competitive
53.52,54.4,53.52,hold,1.0,Competitive
30.02,26.71,27.62,decrease,1.0,Overpriced
12.76,15.7,12.76,hold,1.0,Underpriced
85.8,82.77,78.94,decrease,1.0,Competitive
63.92,60.52,63.92,hold,1.0,Competitive
28.83,29.01,28.83,hold,0.999,Competitive
39.48,41.19,39.48,hold,0.998,Competitive
81.36,80.38,74.85,decrease,1.0,Competitive
30.09,26.15,27.71,decrease,0.987,Overpriced
73.41,76.43,73.41,hold,1.0,Competitive
32.86,34.16,32.86,hold,0.999,Competitive
85.92,89.46,85.92,hold,0.999,Competitive
87.74,86.52,87.74,hold,1.0,Competitive
90.36,88.48,83.13,decrease,1.0,Competitive
28.94,26.66,28.94,hold,1.0,Competitive
77.55,78.71,77.55,hold,0.999,Competitive
25.05,25.42,25.05,hold,1.0,Competitive
97.16,96.83,89.39,decrease,1.0,Competitive
29.48,28.99,27.12,decrease,1.0,Competitive
97.17,98.14,97.17,hold,1.0,Competitive
55.83,52.64,51.36,decrease,1.0,Competitive
28.66,28.92,28.66,hold,1.0,Competitive
87.87,83.54,80.84,decrease,1.0,Competitive
74.35,78.61,74.35,hold,0.999,Competitive
80.55,81.61,80.55,hold,1.0,Competitive
61.16,60.47,56.27,decrease,1.0,Competitive
56.31,59.14,56.31,hold,1.0,Competitive
96.28,96.04,88.58,decrease,1.0,Competitive
14.52,9.54,11.45,decrease,0.997,Overpriced
81.0,77.83,74.52,decrease,1.0,Competitive
39.14,35.46,36.02,decrease,0.997,Overpriced
12.1,14.99,12.1,hold,1.0,Underpriced
84.59,89.4,84.59,hold,0.999,Competitive
20.0,22.33,20.0,hold,0.999,Underpriced
60.08,63.96,60.08,hold,1.0,Competitive
13.22,9.16,10.99,decrease,0.994,Overpriced
93.11,93.48,93.11,hold,0.999,Competitive
32.85,36.19,32.85,hold,1.0,Competitive
77.47,82.02,77.47,hold,1.0,Competitive
10.13,9.22,9.32,decrease,1.0,Competitive
13.64,12.56,12.55,decrease,1.0,Competitive
10.77,14.44,11.85,increase,1.0,Underpriced
23.85,25.99,23.85,hold,0.999,Competitive
79.91,83.28,79.91,hold,0.998,Competitive
97.06,99.65,97.06,hold,0.999,Competitive
52.56,57.35,52.56,hold,1.0,Competitive
88.77,89.83,88.77,hold,1.0,Competitive
82.28,83.04,82.28,hold,1.0,Competitive
12.48,17.07,12.48,hold,0.999,Underpriced
63.88,59.93,63.88,hold,1.0,Competitive
24.04,25.87,24.04,hold,0.999,Competitive
84.59,86.23,84.59,hold,0.999,Competitive
52.67,52.39,48.46,decrease,1.0,Competitive
46.52,45.96,42.8,decrease,1.0,Competitive
22.89,26.28,22.89,hold,0.998,Underpriced
39.89,37.65,36.7,decrease,1.0,Competitive
64.6,66.31,64.6,hold,1.0,Competitive
50.06,49.07,46.06,decrease,1.0,Competitive
87.1,88.09,87.1,hold,0.999,Competitive
66.32,66.25,61.01,decrease,1.0,Competitive
66.38,69.81,66.38,hold,0.999,Competitive
33.0,37.25,33.0,hold,0.997,Underpriced
22.5,20.53,20.7,decrease,1.0,Competitive
72.41,77.32,72.41,hold,1.0,Competitive
74.19,77.01,74.19,hold,0.999,Competitive
72.97,73.35,72.97,hold,1.0,Competitive
71.25,74.96,71.25,hold,1.0,Competitive
27.09,23.47,24.94,decrease,0.992,Overpriced
54.54,58.05,54.54,hold,1.0,Competitive
93.66,92.45,86.17,decrease,1.0,Competitive
42.99,42.01,42.99,hold,1.0,Competitive
49.65,44.88,45.7,decrease,0.994,Overpriced
23.19,23.59,23.19,hold,0.999,Competitive
92.35,96.59,92.35,hold,0.999,Competitive
73.24,71.04,73.24,hold,1.0,Competitive
70.51,70.67,70.51,hold,1.0,Competitive
88.33,83.91,81.26,decrease,1.0,Competitive
87.93,88.17,87.93,hold,1.0,Competitive
56.91,59.33,56.91,hold,0.999,Competitive
91.48,94.54,91.48,hold,1.0,Competitive
55.75,60.39,55.75,hold,0.999,Competitive
48.51,47.45,48.51,hold,1.0,Competitive
28.23,30.67,28.23,hold,0.999,Competitive
69.84,67.85,64.25,decrease,1.0,Competitive
73.51,72.57,67.63,decrease,1.0,Competitive
95.92,100.52,95.92,hold,1.0,Competitive
82.7,84.74,82.7,hold,1.0,Competitive
25.12,29.48,25.12,hold,0.998,Underpriced
22.54,26.05,22.54,hold,0.999,Underpriced
27.0,22.44,24.85,decrease,0.993,Overpriced
73.64,72.59,67.75,decrease,1.0,Competitive
87.16,90.4,87.16,hold,1.0,Competitive
15.18,19.58,15.18,hold,0.998,Underpriced
66.79,65.85,61.45,decrease,1.0,Competitive
47.27,43.04,43.49,decrease,1.0,Competitive
16.69,18.74,16.69,hold,0.999,Underpriced
80.44,77.33,74.0,decrease,1.0,Competitive
18.96,17.94,17.44,decrease,1.0,Competitive
87.58,91.86,87.58,hold,0.999,Competitive
65.92,69.95,65.92,hold,0.999,Competitive
23.33,28.27,23.33,hold,0.999,Underpriced
68.25,64.09,62.79,decrease,1.0,Competitive
82.15,82.49,82.15,hold,0.999,Competitive
71.11,74.15,71.11,hold,0.999,Competitive
50.15,46.22,46.14,decrease,1.0,Competitive
77.5,74.06,71.3,decrease,1.0,Competitive
75.1,79.25,75.1,hold,0.999,Competitive
44.93,48.98,44.93,hold,1.0,Competitive
22.42,25.56,22.42,hold,0.999,Underpriced
19.08,22.88,19.08,hold,1.0,Underpriced
63.33,62.58,58.26,decrease,1.0,Competitive
41.89,46.3,41.89,hold,0.999,Competitive
96.72,97.15,96.72,hold,1.0,Competitive
25.8,21.01,25.8,hold,0.994,Overpriced
24.93,23.29,22.94,decrease,1.0,Competitive
67.36,64.7,67.36,hold,1.0,Competitive
90.09,89.59,82.88,decrease,1.0,Competitive
55.06,59.82,55.06,hold,1.0,Competitive
20.7,24.67,20.7,hold,0.999,Underpriced
10.95,8.37,10.04,decrease,0.994,Overpriced
48.77,45.98,44.87,decrease,1.0,Competitive
47.42,42.56,43.64,decrease,0.997,Overpriced
97.8,93.41,89.98,decrease,1.0,Competitive
78.7,81.87,78.7,hold,0.999,Competitive
92.55,91.35,85.15,decrease,1.0,Competitive
12.94,14.5,12.94,hold,0.999,Underpriced
96.79,100.82,96.79,hold,0.999,Competitive
50.97,48.14,46.89,decrease,1.0,Competitive
40.32,35.87,37.09,decrease,1.0,Overpriced
79.89,81.58,79.89,hold,1.0,Competitive
12.56,13.94,12.56,hold,0.999,Competitive
50.23,50.91,50.23,hold,1.0,Competitive
46.54,48.12,46.54,hold,0.999,Competitive
73.97,75.1,73.97,hold,1.0,Competitive
91.11,96.0,91.11,hold,1.0,Competitive
95.89,98.87,95.89,hold,1.0,Competitive
34.25,29.28,31.51,decrease,1.0,Overpriced
19.8,19.62,19.8,hold,1.0,Competitive
24.59,25.92,24.59,hold,1.0,Competitive
97.7,97.27,89.88,decrease,1.0,Competitive
44.65,48.63,44.65,hold,0.999,Competitive
11.2,11.95,11.2,hold,0.999,Competitive
28.94,28.42,28.94,hold,1.0,Competitive
79.66,79.05,73.29,decrease,1.0,Competitive
53.61,55.56,53.61,hold,0.999,Competitive
39.85,39.96,39.85,hold,1.0,Competitive
26.64,27.4,26.64,hold,0.999,Competitive
79.66,81.77,79.66,hold,1.0,Competitive
21.75,17.98,20.05,decrease,0.975,Overpriced
83.2,81.36,76.54,decrease,1.0,Competitive
78.85,81.06,78.85,hold,0.999,Competitive
94.3,91.42,86.76,decrease,1.0,Competitive
81.37,83.36,81.37,hold,0.999,Competitive
98.97,95.58,91.05,decrease,1.0,Competitive
87.4,83.37,87.4,hold,1.0,Competitive
17.14,20.77,17.14,hold,1.0,Underpriced
17.07,14.11,15.7,decrease,1.0,Overpriced
83.05,79.06,76.41,decrease,1.0,Competitive
72.03,74.28,72.03,hold,0.999,Competitive
49.34,49.31,45.39,decrease,1.0,Competitive
70.04,71.27,70.04,hold,1.0,Competitive
43.32,43.67,43.32,hold,1.0,Competitive
27.25,23.61,25.11,decrease,0.984,Overpriced
75.34,71.21,69.31,decrease,1.0,Competitive
12.68,17.21,12.68,hold,1.0,Underpriced
38.95,33.99,35.84,decrease,0.997,Overpriced
34.46,32.13,31.7,decrease,1.0,Competitive
39.07,35.15,35.96,decrease,0.994,Overpriced
54.57,56.98,54.57,hold,1.0,Competitive
39.88,42.11,39.88,hold,1.0,Competitive
30.33,30.64,30.33,hold,0.999,Competitive
67.07,67.21,67.07,hold,1.0,Competitive
62.97,64.36,62.97,hold,0.999,Competitive
95.46,95.25,87.82,decrease,1.0,Competitive
68.95,70.74,68.95,hold,1.0,Competitive
96.92,96.53,89.17,decrease,1.0,Competitive
57.45,55.54,52.85,decrease,1.0,Competitive
55.45,59.42,55.45,hold,1.0,Competitive
70.09,75.01,70.09,hold,0.999,Competitive
17.29,17.78,17.29,hold,1.0,Competitive
12.1,14.17,12.1,hold,0.999,Underpriced
66.37,70.13,66.37,hold,1.0,Competitive
96.36,99.14,96.36,hold,0.999,Competitive
28.45,23.6,26.17,decrease,1.0,Overpriced
50.08,54.18,50.08,hold,0.999,Competitive
87.48,87.71,87.48,hold,1.0,Competitive
66.11,66.46,66.11,hold,0.999,Competitive
85.76,82.71,78.9,decrease,1.0,Competitive
60.41,63.48,60.41,hold,0.999,Competitive
98.26,96.47,90.4,decrease,1.0,Competitive
81.4,82.66,81.4,hold,1.0,Competitive
74.04,72.24,68.12,decrease,1.0,Competitive
26.58,22.53,24.45,decrease,1.0,Overpriced
27.98,28.46,27.98,hold,1.0,Competitive
56.75,60.02,56.75,hold,1.0,Competitive
83.64,88.27,83.64,hold,0.999,Competitive
87.68,83.72,80.67,decrease,1.0,Competitive
42.18,44.91,46.4,increase,1.0,Competitive
60.07,59.18,55.26,decrease,1.0,Competitive
93.36,93.7,93.36,hold,1.0,Competitive
84.86,80.51,78.07,decrease,1.0,Competitive
96.45,95.19,88.73,decrease,1.0,Competitive
80.27,75.88,73.85,decrease,1.0,Competitive
67.92,63.09,62.49,decrease,1.0,Competitive
65.38,69.03,65.38,hold,0.999,Competitive
42.52,45.11,42.52,hold,0.999,Competitive
24.92,25.57,24.92,hold,1.0,Competitive
43.95,48.66,43.95,hold,1.0,Competitive
98.67,96.15,90.78,decrease,1.0,Competitive
16.09,19.41,16.09,hold,0.999,Underpriced
16.37,19.87,16.37,hold,0.999,Underpriced
78.82,74.51,72.51,decrease,1.0,Competitive
78.01,80.29,78.01,hold,1.0,Competitive
42.63,46.28,42.63,hold,0.999,Competitive
29.05,26.41,26.73,decrease,1.0,Competitive
91.23,94.59,91.23,hold,0.999,Competitive
76.59,74.99,70.46,decrease,1.0,Competitive
38.58,40.76,38.58,hold,1.0,Competitive
66.81,69.27,66.81,hold,0.999,Competitive
90.69,90.68,83.44,decrease,1.0,Competitive
62.98,67.42,62.98,hold,0.999,Competitive
68.47,71.49,68.47,hold,1.0,Competitive
85.02,81.47,78.22,decrease,1.0,Competitive
98.36,96.61,90.49,decrease,1.0,Competitive
67.31,66.54,61.93,decrease,1.0,Competitive
97.24,95.32,89.46,decrease,1.0,Competitive
89.01,86.37,81.89,decrease,1.0,Competitive
99.77,104.02,99.77,hold,1.0,Competitive
78.03,74.87,71.79,decrease,1.0,Competitive
82.48,84.34,82.48,hold,1.0,Competitive
35.19,39.84,35.19,hold,0.998,Underpriced
41.53,45.39,41.53,hold,1.0,Competitive
42.06,42.34,42.06,hold,1.0,Competitive
87.86,84.96,80.83,decrease,1.0,Competitive
99.06,94.67,91.14,decrease,1.0,Competitive
16.52,13.03,15.2,decrease,0.998,Overpriced
93.7,92.42,86.2,decrease,1.0,Competitive
45.94,42.53,42.26,decrease,1.0,Competitive
14.18,14.36,14.18,hold,0.999,Competitive
10.99,12.36,10.99,hold,0.999,Underpriced
70.92,66.67,65.25,decrease,1.0,Competitive
50.05,49.63,50.05,hold,1.0,Competitive
10.65,7.71,9.25,decrease,1.0,Overpriced
48.75,53.72,48.75,hold,0.999,Competitive
18.26,19.29,18.26,hold,1.0,Competitive
47.44,51.81,47.44,hold,0.999,Competitive
34.7,32.69,31.92,decrease,1.0,Competitive
35.87,37.31,35.87,hold,1.0,Competitive
64.2,62.6,59.06,decrease,1.0,Competitive
16.73,20.11,16.73,hold,0.999,Underpriced
62.41,64.22,62.41,hold,1.0,Competitive
20.92,23.46,20.92,hold,0.998,Underpriced
81.35,76.73,81.35,hold,1.0,Competitive
50.33,51.56,50.33,hold,1.0,Competitive
19.93,17.95,19.93,hold,0.994,Overpriced
69.51,71.97,69.51,hold,0.999,Competitive
47.89,44.77,44.06,decrease,1.0,Competitive
32.0,34.71,32.0,hold,1.0,Competitive
18.21,13.31,15.97,decrease,1.0,Overpriced
56.68,58.91,56.68,hold,0.999,Competitive
76.37,78.16,76.37,hold,0.999,Competitive
99.11,96.2,91.18,decrease,1.0,Competitive
91.46,95.14,91.46,hold,0.999,Competitive
64.72,64.07,59.54,decrease,1.0,Competitive
20.04,19.41,18.44,decrease,1.0,Competitive
94.18,97.83,94.18,hold,0.999,Competitive
86.33,90.99,86.33,hold,0.999,Competitive
23.35,25.77,23.35,hold,1.0,Competitive
23.8,27.5,23.8,hold,0.999,Underpriced
16.91,16.55,15.56,decrease,1.0,Competitive
33.95,34.16,33.95,hold,1.0,Competitive
91.91,87.22,84.56,decrease,1.0,Competitive
19.25,22.17,19.25,hold,0.999,Underpriced
28.99,32.56,28.99,hold,0.998,Underpriced
21.66,22.87,21.66,hold,1.0,Competitive
69.17,73.56,69.17,hold,0.999,Competitive
70.59,66.99,70.59,hold,1.0,Competitive
44.26,46.3,44.26,hold,0.999,Competitive
93.05,90.57,85.61,decrease,1.0,Competitive
14.9,15.87,14.9,hold,1.0,Competitive
45.29,43.65,41.67,decrease,1.0,Competitive
60.22,57.12,55.4,decrease,1.0,Competitive
19.83,23.46,19.83,hold,0.999,Underpriced
58.11,60.8,58.11,hold,1.0,Competitive
69.73,69.99,69.73,hold,1.0,Competitive
52.11,55.53,52.11,hold,1.0,Competitive
97.65,95.6,89.84,decrease,1.0,Competitive
59.15,61.11,59.15,hold,1.0,Competitive
16.91,16.38,15.56,decrease,1.0,Competitive
83.05,85.62,83.05,hold,1.0,Competitive
88.64,86.6,81.55,decrease,1.0,Competitive
85.27,82.66,78.45,decrease,1.0,Competitive
72.36,75.02,72.36,hold,0.999,Competitive
38.96,34.2,35.86,decrease,0.996,Overpriced
90.74,92.73,90.74,hold,0.999,Competitive
74.73,73.38,68.75,decrease,1.0,Competitive
26.05,21.55,23.97,decrease,1.0,Overpriced
39.8,36.8,36.62,decrease,1.0,Competitive
34.4,34.64,34.4,hold,1.0,Competitive
85.13,85.07,78.32,decrease,1.0,Competitive
14.72,12.11,13.55,decrease,0.993,Overpriced
43.68,45.01,43.68,hold,1.0,Competitive
30.63,33.1,30.63,hold,1.0,Competitive
89.74,86.85,82.56,decrease,1.0,Competitive
42.54,46.34,42.54,hold,1.0,Competitive
56.14,58.64,56.14,hold,1.0,Competitive
24.85,26.27,24.85,hold,1.0,Competitive
63.2,61.48,58.14,decrease,1.0,Competitive
86.94,82.28,86.94,hold,1.0,Competitive
40.82,43.96,40.82,hold,1.0,Competitive
19.61,24.45,19.61,hold,0.999,Underpriced
44.22,41.47,40.68,decrease,1.0,Competitive
69.61,74.27,69.61,hold,1.0,Competitive
27.0,24.11,24.85,decrease,0.997,Overpriced
33.23,35.95,33.23,hold,0.999,Competitive
11.02,15.29,11.02,hold,0.999,Underpriced
39.0,38.77,35.88,decrease,1.0,Competitive
41.44,42.08,45.58,increase,1.0,Competitive
66.26,70.35,66.26,hold,1.0,Competitive
38.63,37.23,35.54,decrease,1.0,Competitive
71.08,66.63,65.39,decrease,1.0,Competitive
50.84,55.14,50.84,hold,0.999,Competitive
90.39,89.84,83.16,decrease,1.0,Competitive
23.88,28.63,23.88,hold,1.0,Underpriced
28.81,30.39,28.81,hold,0.999,Competitive
22.71,21.81,20.89,decrease,1.0,Competitive
13.86,17.43,13.86,hold,1.0,Underpriced
63.98,64.7,63.98,hold,0.999,Competitive
34.57,37.26,34.57,hold,0.999,Competitive
83.98,85.26,83.98,hold,1.0,Competitive
18.29,17.71,16.83,decrease,1.0,Competitive
60.47,60.71,60.47,hold,1.0,Competitive
19.91,18.4,18.32,decrease,1.0,Competitive
90.53,88.74,83.29,decrease,1.0,Competitive
66.72,65.52,61.38,decrease,1.0,Competitive
74.5,76.36,74.5,hold,1.0,Competitive
34.06,30.99,31.34,decrease,0.999,Competitive
61.41,58.91,56.5,decrease,1.0,Competitive
26.59,27.08,26.59,hold,0.999,Competitive
25.45,28.52,25.45,hold,0.999,Underpriced
78.23,76.53,71.97,decrease,1.0,Competitive
67.86,63.84,62.43,decrease,1.0,Competitive
72.87,74.33,72.87,hold,0.999,Competitive
46.2,48.36,46.2,hold,1.0,Competitive
31.63,34.08,31.63,hold,1.0,Competitive
21.24,22.47,21.24,hold,0.999,Competitive
11.5,14.02,11.5,hold,1.0,Underpriced
63.42,61.64,58.35,decrease,1.0,Competitive
65.42,67.69,65.42,hold,0.999,Competitive
98.0,102.45,98.0,hold,0.999,Competitive
96.62,97.72,96.62,hold,1.0,Competitive
32.14,29.6,29.57,decrease,1.0,Competitive
89.64,89.62,82.47,decrease,1.0,Competitive
59.95,61.96,59.95,hold,0.999,Competitive
49.16,48.65,45.23,decrease,1.0,Competitive
40.31,39.48,37.09,decrease,1.0,Competitive
